"","JobLevel","Age","DistanceFromHome","EducationField","Gender","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","PerformanceRating","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition","mean_sal","sal_diff","comp_ratio"
"172",1,38,6,"Other","Female","Laboratory Technician","3","Married",3702,1,11,"3",5,3,5,4,0,4,0,2786.9152854512,915.084714548803,1.32835038773009
"173",1,34,27,"Medical","Female","Research Scientist","2","Single",2311,2,15,"3",9,3,3,2,1,2,0,2786.9152854512,-475.915285451197,0.829232238261542
"174",1,24,9,"Life Sciences","Male","Laboratory Technician","2","Divorced",2694,1,11,"3",1,4,1,0,0,0,0,2786.9152854512,-92.9152854511972,0.966660168704714
"175",1,41,12,"Life Sciences","Male","Laboratory Technician","4","Married",4766,3,11,"3",6,4,1,0,0,0,0,2786.9152854512,1979.0847145488,1.71013450781242
"176",1,31,15,"Medical","Male","Laboratory Technician","3","Married",2610,1,12,"3",2,5,2,2,2,2,1,2786.9152854512,-176.915285451197,0.936519317119266
"177",1,29,1,"Life Sciences","Female","Laboratory Technician","1","Married",2319,1,11,"3",1,1,1,0,0,0,1,2786.9152854512,-467.915285451197,0.832102795555394
"178",1,29,20,"Medical","Male","Laboratory Technician","4","Married",3812,1,13,"3",11,3,11,8,3,10,0,2786.9152854512,1025.0847145488,1.36782055052055
"179",1,33,13,"Life Sciences","Female","Research Scientist","4","Single",3452,3,18,"3",5,4,3,2,0,2,0,2786.9152854512,665.084714548803,1.23864547229721
"180",1,24,24,"Medical","Male","Sales Representative","4","Married",2400,0,13,"3",3,3,2,2,2,1,0,2786.9152854512,-386.915285451197,0.861167188155647
"181",1,29,18,"Medical","Male","Research Scientist","4","Single",2389,1,13,"3",4,3,4,3,0,1,1,2786.9152854512,-397.915285451197,0.8572201718766
"182",1,32,2,"Medical","Female","Laboratory Technician","2","Married",2370,1,13,"3",8,4,8,0,0,7,0,2786.9152854512,-416.915285451197,0.850402598303701
"183",1,47,9,"Life Sciences","Female","Laboratory Technician","3","Single",2105,4,12,"3",7,2,2,2,2,0,0,2786.9152854512,-681.915285451197,0.755315387944849
"184",1,27,16,"Technical Degree","Female","Laboratory Technician","2","Married",2811,9,14,"3",4,2,2,2,2,2,0,2786.9152854512,24.0847145488028,1.0086420691273
"185",1,24,18,"Life Sciences","Male","Laboratory Technician","3","Married",2774,0,12,"3",6,2,5,3,1,2,0,2786.9152854512,-12.9152854511972,0.995365741643235
"186",1,24,24,"Medical","Male","Laboratory Technician","2","Single",3597,8,22,"4",6,2,4,3,1,2,0,2786.9152854512,810.084714548803,1.29067432324828
"187",1,21,1,"Technical Degree","Female","Sales Representative","2","Single",2174,1,11,"3",3,3,3,2,1,2,1,2786.9152854512,-612.915285451197,0.780073944604324
"188",1,31,3,"Life Sciences","Female","Research Scientist","3","Single",4084,1,12,"3",7,2,7,2,7,7,1,2786.9152854512,1297.0847145488,1.46541949851153
"189",1,25,19,"Medical","Male","Laboratory Technician","4","Married",3669,3,11,"3",7,6,3,2,1,2,0,2786.9152854512,882.084714548803,1.31650933889295
"190",1,34,7,"Technical Degree","Male","Sales Representative","3","Married",2308,0,25,"4",12,4,11,10,5,7,0,2786.9152854512,-478.915285451197,0.828155779276347
"191",1,45,2,"Life Sciences","Female","Research Scientist","3","Single",2274,1,14,"3",1,3,1,0,0,0,0,2786.9152854512,-512.915285451197,0.815955910777476
"192",1,34,2,"Medical","Male","Research Scientist","4","Married",2932,0,14,"3",6,3,5,0,1,2,0,2786.9152854512,145.084714548803,1.05205924819682
"193",1,20,1,"Life Sciences","Female","Research Scientist","2","Single",2836,1,13,"3",1,0,1,0,0,0,0,2786.9152854512,49.0847145488028,1.01761256067059
"194",1,34,16,"Life Sciences","Female","Research Scientist","4","Single",2553,1,16,"3",6,3,5,2,1,3,0,2786.9152854512,-233.915285451197,0.91606659640057
"195",1,37,10,"Medical","Female","Laboratory Technician","1","Married",3452,6,20,"4",17,3,5,4,0,3,0,2786.9152854512,665.084714548803,1.23864547229721
"196",1,40,2,"Medical","Female","Research Scientist","3","Married",2001,2,14,"3",20,2,5,3,0,2,0,2786.9152854512,-785.915285451197,0.717998143124771
"197",1,37,2,"Other","Male","Laboratory Technician","3","Single",2090,6,15,"3",7,3,0,0,0,0,1,2786.9152854512,-696.915285451197,0.749933093018876
"198",1,19,10,"Medical","Female","Research Scientist","2","Single",1859,1,25,"4",1,2,1,1,0,0,1,2786.9152854512,-927.915285451197,0.667045751158895
"199",1,30,5,"Medical","Female","Laboratory Technician","2","Single",2422,0,17,"3",4,3,3,2,1,2,1,2786.9152854512,-364.915285451197,0.86906122071374
"200",1,31,9,"Life Sciences","Male","Research Scientist","2","Single",2657,0,16,"3",3,5,2,2,2,2,0,2786.9152854512,-129.915285451197,0.953383841220648
"201",1,21,12,"Life Sciences","Female","Sales Representative","2","Single",2716,1,15,"3",1,0,1,0,0,0,1,2786.9152854512,-70.9152854511972,0.974554201262807
"202",1,30,24,"Life Sciences","Male","Laboratory Technician","3","Divorced",2693,1,22,"4",1,2,1,0,0,0,0,2786.9152854512,-93.9152854511972,0.966301349042982
"203",1,26,5,"Other","Female","Sales Representative","3","Single",2966,0,18,"3",5,2,4,2,0,0,0,2786.9152854512,179.084714548803,1.06425911669569
"204",1,29,15,"Life Sciences","Male","Research Scientist","4","Single",2340,1,19,"3",6,1,6,5,1,5,0,2786.9152854512,-446.915285451197,0.839638008451756
"205",1,36,2,"Life Sciences","Male","Sales Representative","4","Single",2644,3,21,"4",7,3,3,2,1,2,0,2786.9152854512,-142.915285451197,0.948719185618138
"206",1,26,25,"Life Sciences","Female","Human Resources","3","Married",2942,1,23,"4",8,3,8,7,5,7,0,2786.9152854512,155.084714548803,1.05564744481413
"207",1,58,2,"Technical Degree","Male","Research Scientist","3","Single",2479,4,24,"4",7,4,1,0,0,0,1,2786.9152854512,-307.915285451197,0.889513941432437
"208",1,42,2,"Medical","Female","Laboratory Technician","1","Divorced",2593,0,11,"3",10,4,9,6,7,8,0,2786.9152854512,-193.915285451197,0.93041938286983
"209",1,29,1,"Technical Degree","Male","Research Scientist","3","Single",2058,0,14,"3",7,1,6,2,1,5,1,2786.9152854512,-728.915285451197,0.738450863843467
"210",1,41,5,"Life Sciences","Male","Research Scientist","1","Divorced",2107,6,17,"3",5,2,1,0,0,0,1,2786.9152854512,-679.915285451197,0.756033027268312
"211",1,22,16,"Medical","Male","Laboratory Technician","4","Divorced",2935,1,13,"3",1,2,1,0,0,0,0,2786.9152854512,148.084714548803,1.05313570718201
"212",1,31,18,"Human Resources","Male","Human Resources","1","Married",2956,0,17,"3",2,4,1,0,0,0,1,2786.9152854512,169.084714548803,1.06067092007837
"213",1,52,29,"Life Sciences","Male","Sales Representative","4","Divorced",3482,2,15,"3",16,3,9,8,0,0,0,2786.9152854512,695.084714548803,1.24941006214915
"214",1,22,11,"Medical","Female","Research Scientist","2","Married",2244,1,13,"3",2,1,2,1,1,2,0,2786.9152854512,-542.915285451197,0.80519132092553
"215",1,37,14,"Life Sciences","Female","Laboratory Technician","1","Divorced",3034,1,12,"3",18,2,18,7,12,17,0,2786.9152854512,247.084714548803,1.08865885369343
"216",1,30,18,"Life Sciences","Female","Research Scientist","3","Single",2632,1,14,"3",5,4,5,4,0,4,0,2786.9152854512,-154.915285451197,0.94441334967736
"217",1,24,17,"Life Sciences","Female","Laboratory Technician","2","Married",2210,1,13,"3",1,3,1,0,0,0,1,2786.9152854512,-576.915285451197,0.792991452426658
"218",1,42,1,"Life Sciences","Female","Laboratory Technician","1","Divorced",2576,3,16,"3",8,5,5,2,1,2,0,2786.9152854512,-210.915285451197,0.924319448620395
"219",1,32,16,"Life Sciences","Female","Research Scientist","1","Single",3919,1,22,"4",10,5,10,2,6,7,1,2786.9152854512,1132.0847145488,1.40621425432583
"220",1,42,2,"Medical","Male","Research Scientist","4","Single",2515,5,14,"3",8,2,2,1,2,2,0,2786.9152854512,-271.915285451197,0.902431449254772
"221",1,36,8,"Life Sciences","Male","Human Resources","1","Married",2342,0,21,"4",6,3,5,4,0,3,0,2786.9152854512,-444.915285451197,0.840355647775219
"222",1,19,3,"Medical","Female","Laboratory Technician","2","Single",1483,1,14,"3",1,3,1,0,0,0,0,2786.9152854512,-1303.9152854512,0.532129558347844
"223",1,26,2,"Medical","Male","Research Scientist","4","Single",3904,0,12,"3",5,2,4,3,1,1,0,2786.9152854512,1117.0847145488,1.40083195939985
"224",1,28,9,"Medical","Male","Research Scientist","4","Married",2070,1,23,"4",5,3,5,2,0,4,0,2786.9152854512,-716.915285451197,0.742756699784246
"225",1,29,3,"Medical","Male","Laboratory Technician","1","Single",4723,1,18,"3",10,3,10,9,1,5,0,2786.9152854512,1936.0847145488,1.69470526235797
"226",1,43,21,"Medical","Male","Laboratory Technician","4","Married",2258,7,20,"4",8,1,3,2,1,2,0,2786.9152854512,-528.915285451197,0.810214796189771
"227",1,25,1,"Technical Degree","Male","Laboratory Technician","4","Married",3229,4,11,"3",7,2,3,2,0,2,0,2786.9152854512,442.084714548803,1.15862868773108
"228",1,24,4,"Life Sciences","Male","Laboratory Technician","4","Married",3162,0,17,"3",6,2,5,2,3,4,0,2786.9152854512,375.084714548803,1.13458777039507
"229",1,31,1,"Life Sciences","Male","Laboratory Technician","1","Married",2218,1,12,"3",4,3,4,2,3,2,0,2786.9152854512,-568.915285451197,0.79586200972051
"230",1,35,2,"Marketing","Female","Sales Representative","4","Married",2014,1,13,"3",2,3,2,2,2,2,0,2786.9152854512,-772.915285451197,0.72266279872728
"231",1,37,10,"Life Sciences","Male","Research Scientist","4","Single",4680,3,17,"3",4,2,1,0,0,0,0,2786.9152854512,1893.0847145488,1.67927601690351
"232",1,30,1,"Medical","Male","Research Scientist","2","Married",3579,0,21,"4",12,2,11,9,5,7,0,2786.9152854512,792.084714548803,1.28421556933711
"233",1,27,2,"Life Sciences","Female","Laboratory Technician","1","Divorced",2341,1,13,"3",1,6,1,0,0,0,0,2786.9152854512,-445.915285451197,0.839996828113487
"234",1,29,1,"Medical","Female","Sales Representative","3","Divorced",2800,6,19,"3",5,3,3,2,0,2,1,2786.9152854512,13.0847145488028,1.00469505284825
"235",1,25,3,"Medical","Male","Laboratory Technician","1","Married",4031,5,13,"3",6,5,2,2,0,2,1,2786.9152854512,1244.0847145488,1.44640205643976
"236",1,26,1,"Medical","Female","Research Scientist","3","Divorced",2007,1,13,"3",5,5,5,3,1,3,0,2786.9152854512,-779.915285451197,0.72015106109516
"237",1,43,27,"Technical Degree","Male","Laboratory Technician","2","Divorced",4876,5,12,"3",8,0,6,4,0,2,0,2786.9152854512,2089.0847145488,1.74960467060289
"238",1,31,2,"Life Sciences","Male","Sales Representative","3","Married",3067,0,19,"3",3,1,2,2,1,2,0,2786.9152854512,280.084714548803,1.10049990253057
"239",1,28,24,"Medical","Male","Laboratory Technician","2","Married",2408,1,17,"3",1,3,1,1,0,0,1,2786.9152854512,-378.915285451197,0.864037745449499
"240",1,34,1,"Other","Male","Research Scientist","1","Divorced",2996,5,14,"3",10,2,4,3,1,3,0,2786.9152854512,209.084714548803,1.07502370654763
"241",1,31,8,"Life Sciences","Female","Research Scientist","2","Single",1261,1,12,"3",1,3,1,0,0,0,1,2786.9152854512,-1525.9152854512,0.452471593443446
"242",1,27,17,"Technical Degree","Male","Research Scientist","2","Married",3058,0,16,"3",6,3,5,2,1,1,0,2786.9152854512,271.084714548803,1.09727052557499
"243",1,20,9,"Marketing","Female","Sales Representative","4","Single",2323,1,14,"3",2,3,2,2,0,2,1,2786.9152854512,-463.915285451197,0.83353807420232
"244",1,21,10,"Life Sciences","Female","Laboratory Technician","1","Single",1416,1,13,"3",1,6,1,0,1,0,1,2786.9152854512,-1370.9152854512,0.508088641011832
"245",1,24,1,"Technical Degree","Female","Sales Representative","2","Single",3202,1,16,"3",6,4,5,3,1,4,1,2786.9152854512,415.084714548803,1.14894055686433
"246",1,34,6,"Marketing","Female","Sales Representative","3","Divorced",2351,0,16,"3",3,3,2,2,1,0,1,2786.9152854512,-435.915285451197,0.843585024730803
"247",1,38,2,"Life Sciences","Male","Laboratory Technician","4","Married",1702,1,23,"4",1,3,1,0,0,0,0,2786.9152854512,-1084.9152854512,0.610711064267046
"248",1,41,9,"Life Sciences","Male","Laboratory Technician","1","Divorced",2289,1,20,"4",5,2,5,3,0,4,0,2786.9152854512,-497.915285451197,0.821338205703448
"249",1,28,24,"Life Sciences","Male","Laboratory Technician","3","Single",2028,5,14,"3",6,4,4,2,0,3,1,2786.9152854512,-758.915285451197,0.727686273991522
"250",1,49,25,"Life Sciences","Female","Laboratory Technician","1","Married",3211,1,14,"3",10,3,9,6,1,4,0,2786.9152854512,424.084714548803,1.15216993381991
"251",1,20,2,"Medical","Female","Sales Representative","3","Single",2044,1,13,"3",2,3,2,2,0,2,1,2786.9152854512,-742.915285451197,0.733427388579226
"252",1,35,2,"Life Sciences","Female","Laboratory Technician","1","Divorced",2074,1,12,"3",1,2,1,0,0,0,1,2786.9152854512,-712.915285451197,0.744191978431172
"253",1,34,1,"Life Sciences","Male","Research Scientist","4","Married",2691,1,12,"3",10,4,10,9,8,8,0,2786.9152854512,-95.9152854511972,0.965583709719519
"254",1,18,10,"Medical","Female","Sales Representative","3","Single",1200,1,12,"3",0,2,0,0,0,0,0,2786.9152854512,-1586.9152854512,0.430583594077824
"255",1,41,20,"Marketing","Female","Sales Representative","2","Single",3140,1,22,"4",4,5,4,3,0,2,1,2786.9152854512,353.084714548803,1.12669373783697
"256",1,41,2,"Life Sciences","Female","Laboratory Technician","4","Divorced",2778,4,13,"3",10,1,7,7,1,0,1,2786.9152854512,-8.91528545119718,0.996801020290161
"257",1,23,1,"Life Sciences","Male","Research Scientist","3","Married",1223,1,22,"4",1,2,1,0,0,1,0,2786.9152854512,-1563.9152854512,0.438836446297649
"258",1,33,14,"Medical","Female","Research Scientist","2","Married",2756,1,13,"3",8,5,8,7,1,6,0,2786.9152854512,-30.9152854511972,0.988906987732068
"259",1,26,4,"Life Sciences","Male","Research Scientist","4","Single",2875,1,20,"4",8,2,8,5,2,2,0,2786.9152854512,88.0847145488028,1.03160652747812
"260",1,20,9,"Life Sciences","Male","Sales Representative","1","Single",2728,1,11,"3",2,3,2,2,0,2,0,2786.9152854512,-58.9152854511972,0.978860037203585
"261",1,33,1,"Other","Male","Research Scientist","1","Single",2799,3,11,"3",6,1,3,2,0,2,0,2786.9152854512,12.0847145488028,1.00433623318652
"262",1,35,1,"Medical","Male","Research Scientist","1","Married",2194,4,13,"3",5,2,3,2,1,2,0,2786.9152854512,-592.915285451197,0.787250337838954
"263",1,34,2,"Life Sciences","Male","Research Scientist","3","Divorced",2768,3,12,"3",14,3,7,3,5,7,0,2786.9152854512,-18.9152854511972,0.993212823672846
"264",1,25,4,"Technical Degree","Male","Laboratory Technician","4","Married",3691,1,15,"3",7,3,7,7,5,6,1,2786.9152854512,904.084714548803,1.32440337145104
"265",1,31,2,"Life Sciences","Male","Research Scientist","4","Divorced",2695,0,18,"3",3,2,2,2,2,2,0,2786.9152854512,-91.9152854511972,0.967018988366445
"266",1,48,20,"Medical","Male","Research Scientist","3","Married",2259,4,17,"3",13,2,0,0,0,0,0,2786.9152854512,-527.915285451197,0.810573615851503
"267",1,28,1,"Medical","Male","Laboratory Technician","2","Divorced",2596,1,15,"3",1,2,1,0,0,0,1,2786.9152854512,-190.915285451197,0.931495841855025
"268",1,36,7,"Other","Male","Research Scientist","4","Single",4678,2,18,"3",8,6,6,2,0,1,0,2786.9152854512,1891.0847145488,1.67855837758005
"269",1,37,21,"Life Sciences","Male","Research Scientist","1","Married",3564,1,12,"3",8,3,8,7,1,7,0,2786.9152854512,777.084714548803,1.27883327441114
"270",1,27,5,"Life Sciences","Female","Research Scientist","2","Single",2478,1,12,"3",4,2,4,3,1,2,0,2786.9152854512,-308.915285451197,0.889155121770706
"271",1,38,2,"Human Resources","Male","Human Resources","2","Divorced",2592,5,13,"3",13,3,11,10,3,8,0,2786.9152854512,-194.915285451197,0.930060563208099
"272",1,33,1,"Other","Male","Research Scientist","4","Single",2686,1,13,"3",10,2,10,9,7,8,1,2786.9152854512,-100.915285451197,0.963789611410862
"273",1,36,5,"Life Sciences","Female","Research Scientist","1","Married",3419,9,14,"3",6,3,1,1,0,0,0,2786.9152854512,632.084714548803,1.22680442346007
"274",1,35,1,"Medical","Male","Research Scientist","3","Single",2859,1,18,"3",6,3,6,4,0,4,0,2786.9152854512,72.0847145488028,1.02586541289041
"275",1,28,2,"Life Sciences","Male","Laboratory Technician","4","Married",3867,1,12,"3",2,2,2,2,2,2,0,2786.9152854512,1080.0847145488,1.38755563191579
"276",1,34,10,"Medical","Male","Research Scientist","3","Divorced",3815,1,17,"3",5,4,5,3,2,0,0,2786.9152854512,1028.0847145488,1.36889700950575
"277",1,20,4,"Technical Degree","Male","Laboratory Technician","1","Single",2973,1,19,"3",1,2,1,0,0,0,1,2786.9152854512,186.084714548803,1.06677085432781
"278",1,55,2,"Technical Degree","Male","Research Scientist","4","Married",2662,8,20,"4",19,2,5,2,0,4,0,2786.9152854512,-124.915285451197,0.955177939529305
"279",1,33,3,"Life Sciences","Female","Research Scientist","3","Married",2909,1,11,"3",8,3,8,7,3,0,0,2786.9152854512,122.084714548803,1.04380639597699
"280",1,52,19,"Medical","Male","Research Scientist","4","Married",4258,0,18,"3",5,3,4,3,1,2,0,2786.9152854512,1471.0847145488,1.52785411965281
"281",1,36,18,"Medical","Female","Laboratory Technician","4","Single",2153,1,13,"3",8,2,8,1,1,7,0,2786.9152854512,-633.915285451197,0.772538731707962
"282",1,21,1,"Technical Degree","Female","Research Scientist","2","Single",2070,1,11,"3",2,6,2,2,2,2,0,2786.9152854512,-716.915285451197,0.742756699784246
"283",1,58,23,"Life Sciences","Male","Research Scientist","3","Divorced",2372,1,12,"3",2,3,2,2,2,2,0,2786.9152854512,-414.915285451197,0.851120237627164
"284",1,35,23,"Medical","Male","Laboratory Technician","3","Married",2705,0,16,"3",6,2,5,4,0,3,0,2786.9152854512,-81.9152854511972,0.970607184983761
"285",1,29,20,"Technical Degree","Female","Sales Representative","4","Married",2157,1,15,"3",3,5,3,1,0,2,0,2786.9152854512,-629.915285451197,0.773974010354888
"286",1,18,5,"Marketing","Male","Sales Representative","2","Single",1878,1,14,"3",0,3,0,0,0,0,1,2786.9152854512,-908.915285451197,0.673863324731794
"287",1,32,29,"Life Sciences","Female","Laboratory Technician","2","Single",2837,1,13,"3",6,3,6,2,4,1,0,2786.9152854512,50.0847145488028,1.01797138033232
"288",1,40,1,"Life Sciences","Male","Laboratory Technician","4","Married",2406,8,19,"3",8,3,1,0,0,0,0,2786.9152854512,-380.915285451197,0.863320106126036
"289",1,28,1,"Life Sciences","Female","Research Scientist","2","Single",2216,7,13,"3",10,4,7,7,3,7,1,2786.9152854512,-570.915285451197,0.795144370397047
"290",1,33,4,"Medical","Female","Laboratory Technician","2","Married",3838,8,11,"3",8,5,5,4,0,2,0,2786.9152854512,1051.0847145488,1.37714986172557
"291",1,30,1,"Life Sciences","Male","Laboratory Technician","3","Married",3833,3,21,"4",7,2,2,2,0,2,0,2786.9152854512,1046.0847145488,1.37535576341691
"292",1,27,19,"Other","Male","Laboratory Technician","1","Divorced",4066,1,11,"3",7,3,7,7,0,7,0,2786.9152854512,1279.0847145488,1.45896074460036
"293",1,19,2,"Technical Degree","Male","Human Resources","4","Single",2564,1,12,"3",1,3,1,0,0,0,1,2786.9152854512,-222.915285451197,0.920013612679616
"294",1,26,24,"Technical Degree","Male","Laboratory Technician","4","Single",2340,1,18,"3",1,3,1,0,0,0,1,2786.9152854512,-446.915285451197,0.839638008451756
"295",1,49,16,"Medical","Female","Laboratory Technician","1","Divorced",2587,4,16,"3",17,2,2,2,2,2,0,2786.9152854512,-199.915285451197,0.928266464899441
"296",1,29,2,"Life Sciences","Female","Laboratory Technician","2","Married",3180,0,13,"3",4,3,3,2,0,2,0,2786.9152854512,393.084714548803,1.14104652430623
"297",1,23,26,"Life Sciences","Male","Research Scientist","4","Divorced",2904,1,12,"3",4,2,4,2,0,2,0,2786.9152854512,117.084714548803,1.04201229766833
"298",1,31,1,"Life Sciences","Female","Sales Representative","2","Single",2302,1,11,"3",3,2,3,2,2,2,1,2786.9152854512,-484.915285451197,0.826002861305958
